         80388559 function calls (80327522 primitive calls) in 198.960 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:1049(close)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/serialisable.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:108(Number)
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:228(expanduser)
       10    0.000    0.000    0.000    0.000 {built-in method _operator.invert}
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/properties.py:100(__init__)
       33    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/compat/strings.py:12(safe_string)
       22    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/ops/dispatch.py:13(should_extension_dispatch)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/fills.py:68(PatternFill)
        6    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:705(_maybe_mask_setitem_value)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/cell_style.py:68(CellStyle)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:58(Missing)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/label.py:21(_DataLabelBase)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/apply.py:1071(__init__)
      198    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/common.py:196(<genexpr>)
       74    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/read_only.py:3(<module>)
       92    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:7520(_maybe_try_sort)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:109(TableColumn)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/lib/function_base.py:346(iterable)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/colors.py:337(ColorChoice)
        3    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_reader.py:87(__init__)
       74    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/nested.py:97(from_tree)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:100(PivotFilter)
        2    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/page.py:116(from_tree)
       29    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:4255(_check_inplace_and_allows_duplicate_labels)
      331    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/_mixins.py:109(_box_func)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1689(isEnabledFor)
      251    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:1(<module>)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:121(_splitext)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:868(__new__)
        4    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:200(_has_aliases)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/protection.py:136(FileSharing)
        8    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:206(_standardize_fill_value)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/__init__.py:299(loads)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:204(_need_to_save_header)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/chartspace.py:136(ChartSpace)
      149    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
      145    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:1195(_maybe_disallow_fill)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1291(maybe_cast_to_datetime)
       12    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/base.py:356(size)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_numeric}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/fill.py:217(SolidColorFillProperties)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/views.py:20(BookView)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/comments/comment_sheet.py:27(Properties)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:385(PivotArea)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chartsheet/chartsheet.py:30(Chartsheet)
       91    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/fromnumeric.py:848(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/hyperlink.py:9(Hyperlink)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/protection.py:3(<module>)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:208(write_cols)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/shapes.py:23(GraphicalProperties)
      475    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/error_bar.py:23(ErrorBars)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/bubble_chart.py:25(BubbleChart)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/external_reference.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/packaging/manifest.py:97(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:1039(__new__)
        8    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:1954(_refine_defaults_read)
       12    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1064(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/properties.py:82(CalcProperties)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/json/decoder.py:332(decode)
      108    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       29    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:762(__setattr__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:786(CacheField)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:717(SharedItems)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:315(Reference)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:257(_EndRecData)
      318    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/base.py:386(_can_hold_na)
      204    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:2018(nlevels)
        3    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/packaging/relationship.py:110(get_rels_path)
      110    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/compat/numpy/function.py:56(__call__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/pie_chart.py:128(ProjectedPieChart)
        6    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1448(_validate_key)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/drawing.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/properties.py:64(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:295(detect_encoding)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/related.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/trendline.py:53(Trendline)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/drawing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/properties.py:40(__init__)
      108    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:1619(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/named_styles.py:263(names)
       33    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:347(__getitem__)
      110    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:606(iat)
       56    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:393(is_timedelta64_dtype)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/_chart.py:40(ChartBase)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:413(<listcomp>)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:119(getLevelName)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:295(_class_escape)
       12    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:627(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:161(Error)
      141    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/lib/function_base.py:4995(_delete_dispatcher)
       32    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:92(na_rep)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/relation.py:3(<module>)
        8    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/ops/array_ops.py:354(fill_bool)
       50    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/array_algos/replace.py:68(_check_comparison_types)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/borders.py:56(Border)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/proxy.py:3(<module>)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/excel/_base.py:1765(close)
        5    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:756(infer_dtype_from_scalar)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/comments/author.py:4(<module>)
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:595(isstring)
       26    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/colors.py:105(__iter__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/filters.py:204(DateGroupItem)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:344(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chartsheet/custom.py:20(CustomChartsheetView)
