         162598121 function calls (162250956 primitive calls) in 223.822 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      408    0.001    0.000    0.632    0.002 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:527(_concatenate_join_units)
       56    0.002    0.000    0.626    0.011 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/reshape/merge.py:1236(_maybe_coerce_merge_keys)
      408    0.001    0.000    0.610    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:542(<listcomp>)
      513    0.002    0.000    0.609    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/concat.py:444(get_reindexed_values)
     3869    0.595    0.000    0.595    0.000 {built-in method numpy.empty}
     9455    0.022    0.000    0.595    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_reader.py:265(parse_row)
      106    0.595    0.006    0.595    0.006 {method 'factorize' of 'pandas._libs.hashtable.Int64Factorizer' objects}
   245488    0.149    0.000    0.592    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/nested.py:28(__set__)
   668703    0.378    0.000    0.586    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:2656(check_deprecated_indexers)
   177139    0.163    0.000    0.576    0.000 enrichissement.py:246(is_luhn_valid)
     9455    0.043    0.000    0.564    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_reader.py:286(<listcomp>)
   483083    0.371    0.000    0.537    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/sequence.py:23(__set__)
  6102572    0.525    0.000    0.525    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:37(sq)
   236373    0.273    0.000    0.521    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_reader.py:177(parse_cell)
  3496529    0.506    0.000    0.507    0.000 {built-in method builtins.min}
      148    0.001    0.000    0.506    0.003 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:4881(_sanitize_column)
      405    0.485    0.001    0.503    0.001 {pandas._libs.lib.infer_dtype}
  1588330    0.382    0.000    0.501    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:208(isfinite)
      137    0.000    0.000    0.488    0.004 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:11999(_reindex_for_setitem)
       64    0.000    0.000    0.486    0.008 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:4598(_update_inplace)
      117    0.486    0.004    0.486    0.004 {pandas._libs.missing.isnaobj2d}
   241515    0.247    0.000    0.483    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/text.py:173(content)
       67    0.000    0.000    0.478    0.007 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/accessor.py:178(__get__)
       67    0.001    0.000    0.478    0.007 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:178(__init__)
   338087    0.259    0.000    0.476    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geodesic.py:244(_A2m1f)
       67    0.000    0.000    0.475    0.007 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:197(_validate)
        1    0.001    0.001    0.443    0.443 enrichissement.py:869(get_df_villes)
   968064    0.299    0.000    0.438    0.000 /usr/lib/python3.8/xml/etree/ElementTree.py:1292(read_events)
        1    0.397    0.397    0.435    0.435 {built-in method _pickle.load}
   669557    0.241    0.000    0.435    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/series.py:708(_values)
   246184    0.161    0.000    0.421    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:64(__set__)
  5913140    0.417    0.000    0.417    0.000 {built-in method builtins.abs}
      146    0.001    0.000    0.411    0.003 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:4136(_set_item_mgr)
      132    0.001    0.000    0.403    0.003 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:4129(_iset_item_mgr)
   489983    0.264    0.000    0.395    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:38(__set__)
       58    0.000    0.000    0.380    0.007 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:9645(append)
   668469    0.210    0.000    0.380    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:640(_info_axis)
       58    0.000    0.000    0.375    0.006 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:9757(_append)
   324529    0.135    0.000    0.363    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geodesic.py:399(_A3f)
        8    0.000    0.000    0.359    0.045 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:854(read_csv)
        8    0.000    0.000    0.359    0.045 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:571(_read)
     2999    0.002    0.000    0.359    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/numpy_.py:183(isna)
        1    0.007    0.007    0.330    0.330 enrichissement.py:613(get_df_enrichissement)
   243969    0.154    0.000    0.330    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/xml/functions.py:75(localname)
      155    0.001    0.000    0.317    0.002 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1059(__getitem__)
2058808/2058786    0.309    0.000    0.312    0.000 {built-in method builtins.getattr}
    75/73    0.000    0.000    0.311    0.004 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/ops/common.py:57(new_method)
    14346    0.012    0.000    0.309    0.000 /usr/lib/python3.8/codecs.py:319(decode)
   170603    0.279    0.000    0.303    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:2092(set_values)
      437    0.003    0.000    0.298    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:71(concat_compat)
    14346    0.297    0.000    0.297    0.000 {built-in method _codecs.utf_8_decode}
       85    0.000    0.000    0.275    0.003 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:3894(_take_with_is_copy)
       85    0.001    0.000    0.272    0.003 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:3873(_take)
13383/13156    0.272    0.000    0.272    0.000 {built-in method numpy.asarray}
       11    0.000    0.000    0.272    0.025 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:238(__getitem__)
       11    0.000    0.000    0.270    0.025 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/base.py:32(_str_getitem)
       11    0.000    0.000    0.270    0.025 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/object_array.py:286(_str_slice)
3152598/3143353    0.255    0.000    0.259    0.000 {built-in method builtins.len}
      4/2    0.000    0.000    0.256    0.128 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/series.py:5362(replace)
      4/2    0.000    0.000    0.256    0.128 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:7088(replace)
        2    0.000    0.000    0.256    0.128 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:474(replace_list)
        2    0.000    0.000    0.256    0.128 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:676(replace_list)
   261840    0.109    0.000    0.255    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:45(_instancecheck)
     1179    0.255    0.000    0.255    0.000 {pandas._libs.algos.ensure_object}
  1142593    0.244    0.000    0.252    0.000 {built-in method builtins.max}
       24    0.000    0.000    0.252    0.010 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:617(<listcomp>)
       52    0.040    0.001    0.249    0.005 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/string_.py:489(_cmp_method)
      578    0.001    0.000    0.249    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:4260(_clear_item_cache)
       34    0.248    0.007    0.248    0.007 {pandas._libs.join.inner_join}
      578    0.248    0.000    0.248    0.000 {method 'clear' of 'dict' objects}
     9455    0.036    0.000    0.247    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/excel/_openpyxl.py:616(<listcomp>)
       58    0.000    0.000    0.247    0.004 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arraylike.py:40(__eq__)
   710370    0.168    0.000    0.242    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:148(<lambda>)
   635332    0.201    0.000    0.239    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:121(AngRound)
  2878806    0.235    0.000    0.235    0.000 {built-in method math.sqrt}
   476499    0.181    0.000    0.233    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:214(isnan)
        2    0.000    0.000    0.231    0.116 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:703(<listcomp>)
       50    0.000    0.000    0.231    0.005 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/array_algos/replace.py:45(compare_or_regex_search)
       50    0.000    0.000    0.230    0.005 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/array_algos/replace.py:86(<lambda>)
   100/50    0.068    0.001    0.230    0.005 {built-in method _operator.eq}
   668854    0.154    0.000    0.227    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/common.py:352(apply_if_callable)
        4    0.000    0.000    0.217    0.054 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/string_.py:527(_str_map)
   236375    0.179    0.000    0.212    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/excel/_openpyxl.py:584(_convert_cell)
   317666    0.197    0.000    0.207    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geopy/util.py:12(pairwise)
   177139    0.203    0.000    0.203    0.000 enrichissement.py:256(<listcomp>)
     9455    0.107    0.000    0.202    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_read_only.py:101(_get_row)
        1    0.020    0.020    0.202    0.202 enrichissement.py:56(manage_column_final)
      120    0.000    0.000    0.200    0.002 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1592(_getitem_axis)
      120    0.001    0.000    0.199    0.002 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1629(_get_slice_axis)
       85    0.001    0.000    0.197    0.002 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:934(take)
   669557    0.193    0.000    0.194    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:2037(internal_values)
  1270664    0.189    0.000    0.189    0.000 {built-in method math.fmod}
   724440    0.132    0.000    0.187    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:229(__get__)
   710370    0.187    0.000    0.187    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:146(classes)
   635332    0.146    0.000    0.187    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:153(LatFix)
   175983    0.186    0.000    0.186    0.000 enrichissement.py:257(<listcomp>)
        1    0.000    0.000    0.180    0.180 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/apply.py:705(values)
        1    0.000    0.000    0.180    0.180 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/frame.py:11651(values)
        1    0.001    0.001    0.180    0.180 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1697(as_array)
        1    0.093    0.093    0.179    0.179 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1758(_interleave)
   668502    0.168    0.000    0.168    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
  1931275    0.164    0.000    0.164    0.000 {built-in method math.isfinite}
   656980    0.160    0.000    0.160    0.000 {built-in method __new__ of type object at 0x90b780}
      132    0.002    0.000    0.157    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1168(iset)
   236373    0.140    0.000    0.156    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/utils/cell.py:193(coordinate_to_tuple)
   974384    0.156    0.000    0.156    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/base.py:23(__set__)
   682412    0.125    0.000    0.155    0.000 enrichissement.py:804(fix_codegeo)
        4    0.000    0.000    0.152    0.038 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:1328(replace)
      103    0.000    0.000    0.152    0.001 <__array_function__ internals>:177(delete)
        4    0.000    0.000    0.151    0.038 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/object_array.py:141(_str_replace)
      103    0.128    0.001    0.151    0.001 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/lib/function_base.py:4999(delete)
       22    0.000    0.000    0.151    0.007 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:1918(delete)
   261844    0.108    0.000    0.145    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:40(_check)
    34682    0.035    0.000    0.144    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1278(is_bool_dtype)
1534/1330    0.010    0.000    0.144    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/series.py:342(__init__)
  1399327    0.139    0.000    0.139    0.000 {pandas._libs.lib.is_integer}
   158833    0.094    0.000    0.133    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/geographiclib/geomath.py:65(atanh)
    188/5    0.001    0.000    0.127    0.025 <frozen importlib._bootstrap>:986(_find_and_load)
    188/5    0.001    0.000    0.127    0.025 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
